clientId,predicted_label,label,Record Count
553563222.1563879516,1,1,1
329119138.1568932542,0,0,1
456093489.1564248235,1,1,1
991738926.1567532716,1,1,1
327482298.1568984411,1,1,1
419337745.1564143712,1,0,1
609864541.1559499963,1,1,1
830877552.1569659304,1,1,1
620114060.1564396470,1,1,1
589130072.1564250856,0,0,1
412638263.1566316547,0,0,1
647468352.1566286979,1,0,1
740099460.1568461901,0,0,1
690788834.1568480174,1,1,1
589393573.1568477938,1,1,1
155473229.1569923177,0,0,1
214899283.1562089507,1,1,1
777145288.1562759396,1,0,1
606878975.1567622733,1,1,1
381867560.1566559195,1,1,1
844057444.1563485544,1,1,1
425883842.1567172703,1,1,1
888645604.1566806414,1,1,1
408975479.1562777274,1,1,1
684902245.1569132720,0,0,1
953466156.1521872407,1,1,1
776440243.1567859147,1,1,1
269308789.1562592932,1,0,1
306805956.1566477645,0,0,1
982158974.1566047171,1,1,1
915217854.1566075607,1,1,1
129970419.1515609010,0,0,1
641520593.1566417653,1,1,1
272489898.1563123667,1,1,1
186338088.1501576648,1,1,1
891340553.1542653170,1,0,1
522765302.1567778699,1,1,1
836785068.1560251674,0,0,1
311290549.1533383289,1,1,1
398715980.1565384723,1,1,1
627380042.1557059510,1,1,1
873552109.1566662906,1,0,1
876903646.1566228599,1,1,1
315348481.1561318535,1,1,1
438114335.1559902111,0,0,1
231636888.1560545834,1,1,1
376365612.1564587379,1,1,1
576593615.1561209640,0,0,1
243166969.1561882904,1,1,1
850153504.1520261909,1,1,1
578801673.1568738756,0,0,1
853581943.1568711819,1,1,1
942709254.1568232808,1,0,1
357848220.1567490542,1,0,1
922697615.1568578183,1,1,1
346312798.1567696127,1,1,1
225321328.1560866287,1,1,1
475198093.1562752448,0,0,1
397082694.1568375402,0,0,1
698365683.1561929009,1,1,1
547786587.1568363431,1,1,1
906468512.1557762062,1,1,1
668270699.1562330198,1,1,1
442805850.1563838904,1,1,1
520269669.1568559619,1,1,1
133872592.1564274113,0,0,1
539442365.1568321054,1,1,1
537090403.1567537476,0,0,1
391166773.1567775007,0,0,1
854205181.1565876899,1,0,1
370722207.1565514405,1,1,1
683326102.1535813031,1,0,1
162978336.1563810584,1,1,1
506906872.1564415763,1,1,1
726557293.1569261699,1,1,1
135949615.1569939669,0,0,1
664432684.1567493812,1,1,1
966471763.1568577297,1,1,1
642579257.1568530934,1,1,1
104801225.1567553287,0,0,1
133709826.1563436838,1,1,1
807035377.1561567730,1,1,1
929746153.1561555570,1,1,1
279016256.1542731498,1,1,1
484523969.1560692286,0,0,1
443902073.1566848861,1,0,1
438105227.1541629591,0,0,1
292541584.1563491068,1,1,1
681766116.1565980603,1,1,1
453161672.1567366719,1,1,1
426137784.1562927825,0,0,1
461730580.1563258166,1,1,1
547592928.1569154176,1,0,1
423985093.1560966092,0,0,1
454370145.1562537745,1,1,1
838975999.1566465986,1,1,1
658505243.1566926443,0,0,1
468094971.1566922544,0,0,1
808932466.1545928979,1,1,1
617039345.1552837491,1,1,1
646353747.1562254620,1,1,1
244613568.1542295978,1,1,1
527472576.1569096278,1,1,1
434319770.1569054998,0,0,1
109887337.1560019618,0,0,1
405731096.1565226907,1,1,1
923094298.1565221005,1,1,1
493563850.1559390314,1,0,1
592199503.1531988917,1,0,1
372860631.1565627854,1,1,1
345636828.1566137432,0,0,1
371549362.1561800481,1,1,1
168840732.1561844658,1,0,1
924884267.1525007308,1,1,1
229493857.1562008344,1,1,1
687774192.1561290328,1,0,1
850737112.1568201719,1,1,1
523388373.1562152110,1,1,1
398761233.1560692858,1,1,1
290951847.1512671527,1,1,1
905168756.1568371265,0,0,1
734503030.1561629226,0,0,1
581880475.1568328141,1,1,1
105008525.1569742616,1,1,1
109611102.1561822287,1,1,1
171268340.1547402105,1,1,1
849267195.1568617280,1,0,1
827265886.1547303782,0,0,1
242065839.1564188101,1,1,1
191985636.1564386880,1,1,1
610383079.1568551605,1,1,1
261844927.1546366293,1,1,1
152121964.1566526987,1,1,1
886872846.1524939180,1,1,1
848833152.1567260557,0,0,1
139357571.1566127636,0,0,1
508089214.1563571935,0,0,1
367503912.1563322086,1,0,1
751641601.1566472872,1,1,1
367585275.1566221144,1,1,1
336972253.1566481405,1,0,1
348351630.1566857354,1,1,1
838808327.1560432103,0,0,1
165307900.1562957547,1,1,1
762334654.1517685798,1,1,1
518918390.1566419820,1,1,1
717598744.1566404204,0,0,1
217497895.1569061361,1,1,1
405457943.1565640724,1,1,1
905105605.1563650159,1,1,1
692600616.1561125284,1,1,1
999665818.1566127377,1,1,1
135601550.1562382029,1,1,1
663693407.1537372206,0,0,1
216973217.1566733901,1,1,1
989174728.1566765861,1,1,1
298012970.1552688239,1,1,1
826579578.1562515268,1,1,1
415541005.1553963323,1,1,1
968114528.1568700944,1,1,1
953908970.1568718238,1,1,1
608100149.1568158984,1,1,1
474694682.1569860097,0,0,1
769032353.1569868419,1,1,1
754746027.1560111653,1,1,1
646003364.1568400624,0,0,1
284040104.1569759549,1,1,1
276891076.1568026649,1,1,1
810504971.1563881493,1,1,1
445209166.1556804920,1,1,1
695575888.1559902069,1,1,1
394396599.1567036536,0,0,1
441433146.1568894421,1,1,1
142162354.1569173948,1,1,1
444074296.1547653029,1,0,1
650394265.1552852973,1,1,1
308539846.1547841469,1,1,1
553734853.1569518485,1,1,1
994214704.1549747251,1,1,1
955384962.1550065510,0,0,1
543716018.1569656612,0,0,1
302807183.1569706533,1,1,1
630807112.1554479649,1,1,1
593591365.1568478004,1,1,1
380163684.1514306112,1,1,1
796932165.1531510593,1,1,1
634833519.1567169463,1,1,1
928515279.1567149546,1,1,1
611434898.1567174771,1,1,1
555269604.1566842364,1,0,1
253953319.1567359278,1,1,1
718045810.1566209856,1,1,1
907761187.1569184070,0,0,1
203659599.1560903210,1,1,1
120132688.1560964585,1,0,1
293760319.1564425241,1,0,1
164938172.1514840778,1,1,1
176846105.1564829021,0,0,1
509055085.1560443927,1,1,1
159027198.1558288130,1,1,1
459720330.1561224254,0,0,1
534492056.1544556472,1,1,1
776706933.1561726670,1,1,1
367453373.1562865076,1,1,1
174805363.1566064574,1,1,1
733301181.1554885375,0,0,1
967007417.1565545559,1,1,1
335898689.1565800500,0,0,1
354011014.1560429664,1,1,1
222651112.1564916968,0,0,1
281197513.1565339072,1,1,1
688334884.1564996203,1,1,1
731270779.1565625836,1,1,1
820246238.1565451467,1,1,1
783209051.1547300566,0,0,1
166962741.1562667994,1,1,1
138297401.1563659883,1,1,1
674816794.1565473815,1,1,1
591678246.1562797981,1,0,1
828055554.1561289726,0,0,1
402131316.1559530172,1,0,1
730494769.1559570922,1,1,1
836572218.1504271142,1,1,1
133071577.1559922870,1,1,1
835077619.1563948780,1,1,1
874002843.1564586956,0,0,1
513305413.1560808659,1,1,1
357403335.1568759895,1,1,1
636834735.1534236917,1,1,1
261439206.1567851168,0,0,1
639499646.1559061818,1,1,1
762886559.1567681286,0,0,1
333457558.1549052681,0,0,1
749148427.1568123283,1,1,1
909344063.1568636830,1,1,1
688047860.1565621651,1,1,1
460205283.1568634924,1,1,1
105015662.1568025346,0,0,1
353843150.1568286692,0,0,1
826516416.1568899107,1,1,1
109468744.1569492798,1,1,1
976332511.1559476419,1,1,1
693507405.1569706122,1,1,1
965489246.1564434292,1,1,1
612756145.1568476156,0,0,1
741690538.1569898630,0,0,1
472496439.1569921428,1,1,1
776775985.1568554974,0,0,1
518772063.1567631213,1,1,1
943787578.1566513762,0,0,1
928062715.1557527429,1,1,1
181322604.1564652030,0,0,1
513770783.1567249950,0,0,1
956528922.1555420994,0,0,1
995609657.1565079403,1,1,1
555269604.1566842364,1,1,1
757864802.1547557821,1,1,1
907665067.1565960569,1,0,1
845013628.1567348028,1,1,1
367605753.1569179773,1,1,1
786077700.1560630359,1,1,1
707516833.1567864487,1,1,1
156139226.1562884036,1,1,1
554114521.1563102875,1,0,1
617770881.1547786521,1,1,1
560417375.1560261307,1,1,1
104293736.1565817207,1,1,1
197147346.1567003180,1,0,1
566042651.1565381361,1,1,1
520365749.1564431292,1,1,1
981946531.1565269275,1,1,1
256169440.1534522004,1,1,1
688461044.1561828883,1,1,1
128794466.1562683908,1,1,1
909791950.1565646220,0,0,1
991597860.1565691395,1,1,1
486889346.1558192181,1,1,1
442379010.1557935004,1,1,1
687899737.1556017412,1,1,1
552929565.1564383269,0,0,1
961585398.1561893060,1,0,1
545036389.1560884292,1,1,1
421683473.1568196322,1,0,1
791375399.1563977714,1,1,1
800787373.1560885810,1,1,1
236898216.1567717666,1,1,1
817188082.1568335129,1,1,1
933813185.1559336058,1,1,1
507314215.1568063176,1,1,1
942290748.1569012020,0,0,1
492572010.1555310229,0,0,1
891749866.1567537720,0,0,1
269237706.1558985060,1,1,1
796564652.1563783454,1,1,1
219093561.1567788304,1,1,1
901661916.1561361926,0,0,1
144864510.1564467974,1,1,1
112398794.1569625265,1,0,1
999431261.1550388760,1,1,1
778074296.1568900426,1,1,1
158915047.1568457515,1,1,1
734918412.1568416826,1,1,1
776060538.1526198127,1,1,1
534137607.1567597750,1,1,1
405597513.1566511197,1,1,1
398892234.1562771866,0,0,1
991378833.1561486210,0,0,1
474420028.1567162118,1,1,1
121296222.1566803331,1,1,1
455758770.1559651151,1,1,1
336754424.1565976297,1,1,1
716291110.1560865422,1,1,1
353648253.1565208584,0,0,1
664024270.1564852139,1,1,1
605297898.1561757914,1,1,1
145108154.1560079157,1,1,1
902225658.1569066573,1,1,1
918553563.1562017871,1,1,1
477400436.1536443199,1,1,1
768769823.1557854744,0,0,1
519057949.1561827896,1,1,1
583632711.1565659703,0,0,1
463160441.1566669844,1,1,1
574918060.1566248412,1,1,1
602470492.1566506883,1,1,1
486826724.1562958244,0,0,1
397410033.1566308066,1,1,1
492095695.1568497502,1,1,1
577284808.1562513096,1,1,1
633921022.1561981850,1,0,1
466953659.1564738877,1,1,1
375451444.1567456823,1,1,1
963568914.1568221285,0,0,1
508342830.1568235461,1,1,1
780495521.1534853267,1,1,1
252382697.1563051583,0,0,1
512311087.1546194398,1,1,1
528853674.1569872577,0,0,1
965078083.1563998160,1,1,1
360350770.1563992546,1,1,1
298926101.1569445860,1,1,1
847080157.1569418787,1,1,1
122721707.1534694388,1,1,1
489438791.1568042199,1,1,1
420335583.1568046144,0,0,1
723458038.1563889547,1,1,1
648855466.1563813758,1,1,1
170365310.1567520468,1,1,1
142375613.1558976682,1,1,1
240249982.1567707645,1,1,1
811999657.1548487663,1,1,1
431113900.1564210040,1,0,1
704095124.1559462973,1,1,1
664159023.1569662948,1,1,1
417208952.1564597779,1,1,1
190565010.1567461021,1,1,1
135134254.1566312998,1,1,1
142761081.1569222067,1,0,1
227378946.1569237307,1,1,1
563424039.1568468142,0,0,1
593307545.1565697252,1,1,1
318850908.1567625682,1,1,1
710500579.1567593368,1,1,1
841103667.1557139241,1,1,1
197578649.1567279994,1,1,1
253953319.1567359278,1,0,1
965512206.1563281517,1,1,1
515381565.1569168556,0,0,1
647496449.1562599285,1,1,1
171701407.1566932262,1,1,1
848165352.1565103022,0,0,1
871267709.1560589336,1,0,1
268179255.1561710003,1,1,1
728480823.1562255232,0,0,1
686536950.1564900694,1,1,1
859324110.1561307819,0,0,1
356940209.1563883700,1,1,1
892818083.1565510813,0,0,1
162139286.1559994316,1,1,1
859110157.1566984148,1,1,1
562446735.1565293252,0,0,1
993487858.1565640678,0,0,1
479186244.1565471398,0,0,1
661891522.1561122131,0,0,1
150161360.1566098638,1,1,1
328045240.1566155930,1,1,1
814672998.1562688465,0,0,1
158969566.1566228566,0,0,1
164357501.1563539199,1,1,1
637686257.1552761613,1,1,1
592620583.1561312882,0,0,1
400054705.1561289917,1,1,1
240835153.1562008446,1,1,1
471764798.1562014507,1,0,1
941645931.1569575926,1,1,1
998832825.1561932593,1,1,1
117693575.1568237937,0,0,1
598524217.1562186184,0,0,1
826508686.1568780438,1,1,1
856595321.1567840679,0,0,1
949504676.1567684210,1,0,1
250421254.1564507919,1,0,1
757150457.1569434935,1,1,1
296249219.1557610533,1,0,1
646190430.1559058666,0,0,1
401241631.1554823608,0,0,1
747087728.1569769390,0,0,1
520856563.1559141879,1,1,1
243675190.1563872078,1,0,1
113750470.1564042519,1,1,1
154923071.1567080914,1,1,1
596193934.1564230895,0,0,1
648826520.1559292367,1,1,1
820234456.1564353222,0,0,1
653024433.1566197889,0,0,1
986919848.1565266387,1,1,1
106877456.1564229845,1,1,1
932007483.1569336191,1,1,1
252272331.1564233961,1,1,1
862694633.1564253008,1,1,1
842383168.1564174131,0,0,1
613275259.1561402105,0,0,1
821261615.1569254294,1,1,1
380119189.1569261499,1,1,1
977155252.1561034577,1,1,1
683359809.1561734416,1,1,1
759038619.1551004999,1,1,1
996526960.1569931309,0,0,1
746349556.1568545735,1,1,1
573529377.1563652542,1,1,1
990670205.1567622168,1,1,1
592390299.1566575024,1,1,1
368888607.1528978205,1,0,1
737750340.1566850386,1,1,1
124172162.1569187500,0,0,1
176945280.1564753650,0,0,1
677794360.1565608533,1,1,1
855622440.1566909420,1,1,1
778220155.1566942992,1,0,1
745711323.1560450239,1,1,1
701262946.1567966391,1,1,1
268031945.1563068776,0,0,1
567214657.1563027963,0,0,1
302109638.1566994975,0,0,1
735299423.1566983223,1,1,1
253313459.1565346352,1,1,1
628096217.1565618236,1,1,1
720114489.1559420920,1,1,1
837099764.1565699794,1,1,1
405580442.1566676438,0,0,1
705626585.1555260623,1,1,1
854385639.1562975872,1,1,1
580457388.1561321395,1,1,1
894219907.1569254839,1,1,1
877016026.1569594736,0,0,1
159878315.1568585924,1,1,1
907339487.1545066340,0,0,1
260666433.1562142877,0,0,1
278958267.1568824542,1,1,1
648933051.1563950378,1,1,1
725052876.1564488219,1,1,1
538579138.1564497838,0,0,1
764314733.1559062785,1,1,1
921058070.1568409729,1,1,1
668039894.1541838690,0,0,1
831799279.1566756851,0,0,1
258725783.1566682473,0,0,1
833607321.1527960399,0,0,1
845627946.1567688332,1,0,1
648618272.1568021697,1,1,1
534539010.1562308079,1,1,1
648498689.1562327076,1,0,1
877582711.1560157255,1,1,1
621395339.1567793086,1,0,1
600909175.1563740421,1,1,1
681984934.1559695259,1,1,1
282203629.1564261499,1,0,1
101319571.1564168834,1,1,1
549620337.1569503737,1,1,1
556516803.1563822596,0,0,1
708637219.1563801338,0,0,1
529266443.1569705186,1,1,1
545210920.1569677021,1,0,1
998085407.1564417847,1,1,1
359155003.1569242785,1,1,1
391855738.1569225018,1,1,1
256429613.1568467413,0,0,1
660640667.1568556605,0,0,1
629486839.1564693042,1,1,1
561657100.1564586547,1,1,1
782631034.1564612083,1,1,1
658914106.1566855444,1,1,1
453344344.1566845923,0,0,1
836569064.1549202198,1,1,1
980936708.1555593129,1,1,1
329129853.1511301597,1,1,1
696503418.1563371602,1,1,1
555594426.1569155417,1,1,1
929326705.1569117743,1,1,1
810236272.1569183525,1,0,1
911085344.1564850349,1,1,1
978626329.1558127284,1,1,1
167930648.1564259807,0,0,1
242032638.1562949335,0,0,1
767156657.1562960075,1,1,1
640201589.1566067903,1,1,1
830233287.1566045343,1,1,1
950382921.1569082251,0,0,1
675470325.1540147337,1,1,1
471232006.1565354571,1,1,1
904602417.1563032553,0,0,1
592199503.1531988917,1,1,1
955172255.1563638607,1,1,1
219035342.1560876699,1,1,1
437595486.1562695479,1,1,1
564065135.1563711001,0,0,1
277645526.1566722218,1,1,1
281119039.1555276437,0,0,1
515670359.1554831456,1,0,1
875992548.1560534586,1,1,1
828068594.1561296295,1,1,1
857828978.1537711735,0,0,1
959329227.1551681562,0,0,1
448134826.1563309736,1,0,1
464658979.1564508075,1,1,1
808997654.1559067135,1,1,1
750312225.1559010182,0,0,1
402363167.1569786879,1,1,1
896250030.1569779146,1,1,1
558128899.1568125512,1,1,1
628226107.1567450572,1,1,1
648498689.1562327076,1,1,1
839272001.1564331288,1,1,1
167817061.1569314138,1,1,1
767991493.1564245074,1,1,1
416600757.1564167328,0,0,1
889783082.1561113669,1,0,1
500497150.1561403473,1,1,1
444681056.1564903308,1,1,1
997739762.1569678367,0,0,1
227939114.1569682788,1,1,1
789021589.1564362605,0,0,1
424385815.1566324464,1,1,1
862715974.1568136165,1,1,1
302021191.1551604983,1,0,1
362609616.1540742255,1,1,1
877280871.1561372755,1,1,1
209932954.1566569209,1,0,1
498952119.1566582009,1,0,1
746115897.1562081398,1,1,1
463853090.1561503141,1,0,1
796790010.1557254718,1,1,1
144977316.1567310299,0,0,1
295469497.1514650760,1,1,1
200132664.1569170821,0,0,1
686368230.1569158933,1,1,1
903775748.1564774213,1,1,1
786357137.1562609297,1,1,1
428827003.1566507046,1,0,1
975006175.1566595763,1,1,1
181812024.1560449677,1,1,1
719415769.1537723719,1,1,1
616357048.1567961114,1,1,1
541837327.1567943522,1,1,1
606830171.1561703237,1,1,1
660980511.1561382025,1,1,1
746201151.1566069843,0,0,1
490254766.1569079991,1,1,1
941152840.1557656373,1,1,1
670776918.1565043060,0,0,1
389650223.1565378790,1,1,1
978677199.1565299102,1,1,1
280581937.1566081700,0,0,1
515750042.1561830232,1,1,1
383220041.1563705326,1,1,1
194900633.1560807650,1,1,1
984351681.1566762612,1,1,1
997546727.1560711687,1,1,1
767386092.1569587744,0,0,1
366902863.1561984257,1,1,1
772057839.1567449535,0,0,1
662687993.1567414640,1,1,1
156157624.1568200200,1,1,1
362224472.1568235945,0,0,1
113889149.1564321673,1,1,1
989643659.1568818177,1,1,1
405123113.1551117289,0,0,1
990624115.1545928852,1,1,1
582971289.1569411730,1,1,1
132753982.1569377415,1,0,1
518299356.1537651145,1,1,1
673133992.1568393126,1,1,1
633813721.1539011070,1,1,1
610234954.1568015372,1,1,1
947147410.1562347861,1,1,1
544647942.1560197279,1,1,1
837044995.1567110959,1,1,1
178506045.1564328872,0,0,1
987137148.1564325902,1,1,1
387234270.1567794358,0,0,1
111477807.1559575860,1,1,1
992721110.1562519415,1,1,1
758317029.1564182281,1,1,1
796727149.1564138848,1,1,1
640827015.1564152375,1,1,1
947680577.1561398346,0,0,1
682199009.1569699436,1,1,1
546998289.1564414503,0,0,1
268972030.1566298952,0,0,1
991725313.1566300258,1,1,1
515573594.1567166997,1,1,1
294119447.1568460558,1,1,1
931060547.1568473275,0,0,1
241704485.1568031649,0,0,1
586167850.1569950166,1,1,1
273213666.1569963432,1,1,1
339514534.1543657034,0,0,1
333856677.1569956725,1,1,1
672044820.1568531229,1,1,1
930180894.1562750910,1,1,1
964200673.1567590035,1,1,1
118721699.1563741898,1,1,1
571346302.1565499555,1,1,1
643628623.1566559635,1,1,1
924317899.1563474451,1,1,1
332361926.1562929846,0,0,1
834280298.1567285668,1,0,1
415063011.1561564903,0,0,1
636013409.1566475418,1,1,1
714916971.1566509926,0,0,1
162084299.1560601318,1,1,1
782813525.1567933229,1,0,1
297665817.1562193092,1,0,1
510598687.1563058457,1,1,1
823711654.1568997527,1,1,1
842228268.1565518583,1,1,1
268870104.1565347452,0,0,1
843575949.1565269761,1,0,1
427810552.1559385376,1,1,1
903907609.1559425126,1,1,1
666131774.1566099909,1,0,1
832777259.1566132431,1,1,1
814925695.1565729982,1,1,1
722688897.1565726933,1,1,1
638547494.1566648572,1,1,1
671871985.1566667474,1,1,1
807175869.1566725755,1,1,1
404534136.1561318890,1,0,1
940912500.1537547849,1,1,1
469081383.1535238507,1,0,1
640308492.1559910419,0,0,1
189114518.1560501089,1,1,1
171341917.1568746827,1,1,1
694324073.1561910015,0,0,1
649559733.1555706647,1,1,1
364358337.1568818283,1,1,1
968013608.1560407136,1,1,1
711100360.1569424286,1,1,1
140063159.1569423270,1,1,1
271285745.1559070780,0,0,1
792038135.1568142182,1,1,1
642577778.1568144960,1,1,1
152465788.1568069827,0,0,1
713086096.1568067100,0,0,1
738948483.1568661623,1,1,1
276891076.1568026649,1,0,1
154437629.1560176964,1,1,1
324027374.1560191187,1,1,1
343851056.1567058938,0,0,1
155252684.1568288991,1,0,1
160863324.1568320173,1,1,1
292140255.1568874332,1,1,1
685805656.1567520248,1,1,1
806172083.1567466459,0,0,1
350402692.1558965985,1,1,1
609720160.1568637338,1,1,1
174250058.1569342374,1,1,1
760457679.1514551257,1,1,1
403931235.1569526133,1,1,1
922917337.1569529187,1,1,1
639870136.1563789906,1,1,1
917487550.1569680590,1,1,1
310090980.1569683620,0,0,1
643133599.1559252884,1,1,1
380736986.1554572672,1,1,1
705511648.1568524149,1,0,1
588078551.1568563987,1,1,1
262296475.1567507551,1,1,1
392654564.1566723603,1,0,1
115597355.1566542054,1,1,1
498952119.1566582009,1,1,1
985908812.1563484994,1,1,1
186276185.1551719468,1,1,1
810405472.1567186690,1,1,1
569658647.1567182405,1,1,1
715245237.1566824392,1,1,1
794666743.1512715701,1,1,1
103347891.1567322552,1,1,1
102231401.1567349619,1,1,1
747445329.1569145954,1,1,1
384936634.1566491614,1,1,1
252084049.1566934813,1,1,1
299513397.1563109562,1,1,1
713084791.1563180047,0,0,1
842552804.1560629108,0,0,1
462418392.1552412500,1,1,1
478556885.1564904455,1,1,1
445574067.1562263229,1,1,1
727890762.1569101349,0,0,1
305392567.1569054719,0,0,1
563142109.1560248188,0,0,1
223821820.1562059137,1,1,1
179609934.1565433640,1,0,1
750794539.1563639730,0,0,1
150241851.1566141413,1,1,1
925261206.1564762303,0,0,1
589339566.1566674242,1,1,1
383220041.1563705326,1,0,1
397413023.1561295929,0,0,1
694784680.1569605129,1,1,1
610123111.1562006705,1,1,1
476294029.1563210552,0,0,1
479671744.1568716592,1,1,1
687475973.1567379052,0,0,1
142178528.1567427777,1,1,1
262174128.1568210249,1,1,1
267333424.1568209440,0,0,1
351553745.1568836699,1,0,1
888963561.1567835796,1,0,1
556363024.1569845316,1,1,1
609658680.1560859040,1,1,1
397082694.1568375402,0,1,1
509795390.1568397592,0,0,1
899819748.1559146061,1,0,1
621058474.1568117349,1,0,1
866341894.1568649567,1,1,1
460205283.1568634924,1,0,1
490453630.1562318205,1,1,1
575588625.1564347794,0,0,1
430481469.1534860089,1,1,1
119805177.1567451020,1,1,1
847426449.1567765231,1,1,1
352687799.1569342597,0,0,1
521138832.1502461514,1,1,1
916519252.1564244851,1,1,1
859842964.1559440579,1,1,1
923765539.1569690667,0,0,1
135477093.1559241441,1,1,1
263545595.1569270620,0,0,1
297895052.1565895853,0,0,1
335868840.1568497197,1,1,1
233601140.1568460832,1,0,1
407579991.1535795718,1,0,1
798820417.1563489883,1,1,1
702603640.1565986581,1,1,1
742024234.1563309042,1,1,1
410712136.1551807581,1,1,1
215120036.1566471507,1,0,1
240432029.1566456704,0,0,1
522933726.1566922138,0,0,1
648331972.1566897167,1,1,1
310628617.1564858499,0,0,1
541837327.1567943522,1,0,1
350758502.1561731868,1,1,1
823761081.1562955726,1,1,1
653386049.1566035344,1,1,1
820870214.1563137572,0,0,1
296550572.1565114597,0,0,1
587321060.1565099648,1,1,1
669629856.1542742229,1,1,1
288622121.1562879168,1,1,1
279320667.1556719076,1,1,1
925843746.1563206021,1,1,1
239399345.1563604277,1,1,1
187266069.1561123595,1,1,1
283894394.1561116919,1,0,1
216973217.1566733901,1,0,1
310818186.1566740134,1,0,1
263122103.1563024023,1,1,1
139957586.1563033123,0,0,1
388835454.1561912894,1,1,1
309896016.1561908548,1,1,1
785633356.1559939614,1,1,1
937400899.1551623091,1,1,1
803589574.1547880557,1,1,1
519911910.1550086693,1,1,1
364325928.1548008227,1,1,1
609759290.1536669713,1,1,1
203303152.1549638162,1,1,1
278185806.1559448846,0,0,1
914359037.1547918387,1,1,1
323887380.1534197498,0,0,1
507824296.1558634202,1,0,1
218896360.1550088263,1,0,1
702339858.1556904960,1,1,1
178379088.1558262917,1,1,1
517217257.1550088034,1,0,1
201610064.1556180940,1,1,1
955084189.1548797840,1,1,1
920164558.1555716163,1,1,1
900892684.1550091554,0,0,1
274912777.1549014572,1,0,1
834894495.1549272360,0,0,1
948672359.1550047008,0,0,1
105274460.1559505079,1,0,1
182000750.1558811883,1,1,1
958857880.1546640376,0,0,1
652373339.1546350468,1,1,1
340240963.1551555377,1,1,1
570701160.1550092157,0,0,1
149599207.1548516100,1,1,1
292403348.1548515664,1,1,1
482008363.1536997084,1,1,1
624916516.1518449158,1,1,1
593008653.1548531920,1,1,1
922844507.1550087261,1,1,1
325383050.1547650570,1,1,1
816618692.1558124224,1,0,1
731616632.1557337821,1,1,1
489857628.1510690081,1,1,1
731616632.1557337821,1,0,1
284237710.1555141190,1,0,1
228799199.1547913919,1,0,1
780727976.1358530676,1,1,1
156756129.1568147400,0,0,1
240056206.1521845260,1,1,1
233671855.1532275665,1,1,1
685572753.1523202201,0,0,1
383430535.1550067663,1,1,1
522740357.1552137121,1,1,1
810154940.1554220771,1,1,1
371205137.1547669737,1,1,1
453569521.1552739387,1,1,1
988260181.1554926778,0,0,1
879880398.1554210012,1,1,1
982609380.1558004916,1,1,1
682215241.1551441697,1,1,1
262477696.1547841994,1,0,1
310686304.1547756477,1,1,1
120776418.1568122391,1,0,1
460046095.1546623241,1,1,1
373799374.1551456271,1,1,1
274360622.1548098492,1,1,1
643896943.1555871797,1,1,1
273899678.1552913044,1,1,1
403757787.1554132198,1,1,1
886052683.1540561716,1,1,1
328777090.1517865510,1,1,1
692147086.1535377502,0,0,1
787049825.1554900240,1,0,1
876261576.1552163337,0,0,1
953248592.1549668426,1,1,1
189520266.1550947224,1,0,1
691005304.1552130855,1,1,1
484725430.1541142227,0,0,1
449141634.1552840579,1,1,1
138628350.1526310259,1,1,1
486832760.1551110193,1,1,1
944814114.1552161415,1,0,1
986974195.1547846500,1,1,1
513052054.1534787053,1,1,1
982529393.1552135556,1,1,1
890166918.1547715305,1,1,1
673460282.1549627266,1,1,1
281933122.1549618677,1,1,1
448703100.1552167573,1,1,1
445595354.1548432801,1,1,1
874278000.1557652848,0,0,1
115961054.1517245772,1,1,1
357662374.1547757371,1,1,1
715961692.1548961283,1,1,1
765328701.1552648238,1,0,1
127855707.1564179715,1,0,1
261934191.1549898450,1,1,1
945466039.1547045206,0,0,1
689505921.1556982326,1,1,1
374480821.1549991545,1,0,1
942318341.1556720528,1,1,1
531022990.1546433833,1,0,1
877811071.1563830001,1,1,1
389401837.1555619562,1,1,1
181992183.1556732376,1,1,1
697707958.1546455314,1,0,1
143747553.1555528660,1,1,1
710819139.1555491840,1,0,1
685322696.1546445677,0,0,1
309690742.1563793634,1,1,1
678909049.1550082311,1,1,1
479676758.1548966107,1,0,1
695434926.1556831231,1,1,1
981625244.1541574092,1,1,1
203332891.1518285024,1,1,1
286434835.1548614023,1,1,1
264176030.1546428843,1,1,1
758219840.1569532242,1,1,1
454276422.1498468927,1,1,1
467246270.1556906792,1,1,1
949991147.1546445914,1,1,1
580974023.1567367827,0,0,1
601381431.1550303456,1,0,1
184999395.1550143488,1,1,1
669820265.1569504223,1,1,1
362352348.1549408871,1,1,1
569716972.1534432883,1,1,1
199616146.1548874760,1,0,1
392963728.1548879917,0,0,1
631116844.1544031132,0,0,1
576729225.1555750641,1,1,1
702267339.1555775557,1,1,1
423148601.1550135934,1,1,1
418499292.1510422404,1,1,1
393985201.1548507278,1,0,1
267426885.1549104289,0,0,1
511605348.1550176784,1,1,1
304514442.1547504028,1,1,1
420626591.1557173449,1,0,1
766186556.1550162736,1,1,1
785843428.1530312286,1,1,1
585447446.1550061077,1,1,1
244167984.1548164653,1,1,1
908169500.1549671267,1,1,1
232796730.1550155604,1,1,1
830337060.1555686248,1,0,1
269100808.1559822307,1,1,1
315170275.1567790050,1,1,1
490750217.1563645867,1,1,1
353823347.1563825855,1,1,1
121861759.1561370220,1,1,1
647459010.1561330078,1,1,1
947744698.1569686633,1,1,1
486736347.1559245926,1,1,1
684008245.1568479173,1,1,1
